,Start Date,place.name,place.country,periods.tempF,hour_Weather,kWh,hour_Energy,date,hour,day,month,year,month_date,season,hypo_temp,hypo_usage
1607,2022-03-08 23:00:00.000000,new york,us,42.03,23:00:00,3.08,23:00:00.000000,2022-03-08,23,8,3,2022,308.0,winter,22.03,3.8106846728855484
1594,2022-03-08 10:00:00.000000,new york,us,42.26,10:00:00,1.71,10:00:00.000000,2022-03-08,10,8,3,2022,308.0,winter,22.259999999999998,3.7998229307351634
1584,2022-03-08 00:00:00.000000,new york,us,53.06,00:00:00,1.81,00:00:00.000000,2022-03-08,0,8,3,2022,308.0,winter,33.06,3.289793299325781
1585,2022-03-08 01:00:00.000000,new york,us,48.15,01:00:00,1.8,01:00:00.000000,2022-03-08,1,8,3,2022,308.0,winter,28.15,3.521667881753565
1586,2022-03-08 02:00:00.000000,new york,us,46.4,02:00:00,3.73,02:00:00.000000,2022-03-08,2,8,3,2022,308.0,winter,26.4,3.6043115720282337
1587,2022-03-08 03:00:00.000000,new york,us,46.15,03:00:00,1.63,03:00:00.000000,2022-03-08,3,8,3,2022,308.0,winter,26.15,3.616117813496043
1588,2022-03-08 04:00:00.000000,new york,us,43.34,04:00:00,1.6,04:00:00.000000,2022-03-08,4,8,3,2022,308.0,winter,23.340000000000003,3.748819967594225
1595,2022-03-08 11:00:00.000000,new york,us,42.62,11:00:00,2.94,11:00:00.000000,2022-03-08,11,8,3,2022,308.0,winter,22.619999999999997,3.782821943021517
1590,2022-03-08 06:00:00.000000,new york,us,41.31,06:00:00,1.83,06:00:00.000000,2022-03-08,6,8,3,2022,308.0,winter,21.310000000000002,3.84468664831284
1591,2022-03-08 07:00:00.000000,new york,us,40.46,07:00:00,1.94,07:00:00.000000,2022-03-08,7,8,3,2022,308.0,winter,20.46,3.8848278693033933
1592,2022-03-08 08:00:00.000000,new york,us,41.18,08:00:00,3.31,08:00:00.000000,2022-03-08,8,8,3,2022,308.0,winter,21.18,3.8508258938761015
1593,2022-03-08 09:00:00.000000,new york,us,41.54,09:00:00,2.01,09:00:00.000000,2022-03-08,9,8,3,2022,308.0,winter,21.54,3.833824906162455
1589,2022-03-08 05:00:00.000000,new york,us,42.33,05:00:00,3.57,05:00:00.000000,2022-03-08,5,8,3,2022,308.0,winter,22.33,3.796517183124177
1621,2022-03-09 13:00:00.000000,new york,us,35.13,13:00:00,1.88,13:00:00.000000,2022-03-09,13,9,3,2022,309.0,winter,15.130000000000003,4.136536937397098
1630,2022-03-09 22:00:00.000000,new york,us,37.71,22:00:00,2.0,22:00:00.000000,2022-03-09,22,9,3,2022,309.0,winter,17.71,4.014696525449301
1629,2022-03-09 21:00:00.000000,new york,us,36.68,21:00:00,2.09,21:00:00.000000,2022-03-09,21,9,3,2022,309.0,winter,16.68,4.063338240296678
1628,2022-03-09 20:00:00.000000,new york,us,36.32,20:00:00,4.03,20:00:00.000000,2022-03-09,20,9,3,2022,309.0,winter,16.32,4.080339228010323
1627,2022-03-09 19:00:00.000000,new york,us,35.91,19:00:00,2.71,19:00:00.000000,2022-03-09,19,9,3,2022,309.0,winter,15.909999999999997,4.0997014640175315
1626,2022-03-09 18:00:00.000000,new york,us,37.0,18:00:00,2.41,18:00:00.000000,2022-03-09,18,9,3,2022,309.0,winter,17.0,4.048226251217881
1625,2022-03-09 17:00:00.000000,new york,us,35.83,17:00:00,4.15,17:00:00.000000,2022-03-09,17,9,3,2022,309.0,winter,15.829999999999998,4.103479461287231
1624,2022-03-09 16:00:00.000000,new york,us,35.37,16:00:00,2.07,16:00:00.000000,2022-03-09,16,9,3,2022,309.0,winter,15.369999999999997,4.125202945588001
1623,2022-03-09 15:00:00.000000,new york,us,34.93,15:00:00,2.26,15:00:00.000000,2022-03-09,15,9,3,2022,309.0,winter,14.93,4.145981930571345
1622,2022-03-09 14:00:00.000000,new york,us,35.38,14:00:00,3.94,14:00:00.000000,2022-03-09,14,9,3,2022,309.0,winter,15.380000000000003,4.124730695929288
1620,2022-03-09 12:00:00.000000,new york,us,35.96,12:00:00,1.82,12:00:00.000000,2022-03-09,12,9,3,2022,309.0,winter,15.96,4.097340215723969
1631,2022-03-09 23:00:00.000000,new york,us,37.04,23:00:00,3.81,23:00:00.000000,2022-03-09,23,9,3,2022,309.0,winter,17.04,4.046337252583031
1618,2022-03-09 10:00:00.000000,new york,us,38.55,10:00:00,2.22,10:00:00.000000,2022-03-09,10,9,3,2022,309.0,winter,18.549999999999997,3.9750275541174602
1619,2022-03-09 11:00:00.000000,new york,us,36.91,11:00:00,3.91,11:00:00.000000,2022-03-09,11,9,3,2022,309.0,winter,16.909999999999997,4.052476498146293
1608,2022-03-09 00:00:00.000000,new york,us,41.72,00:00:00,2.45,00:00:00.000000,2022-03-09,0,9,3,2022,309.0,winter,21.72,3.8253244123056325
1609,2022-03-09 01:00:00.000000,new york,us,44.24,01:00:00,1.92,01:00:00.000000,2022-03-09,1,9,3,2022,309.0,winter,24.240000000000002,3.70631749831011
1610,2022-03-09 02:00:00.000000,new york,us,42.28,02:00:00,3.57,02:00:00.000000,2022-03-09,2,9,3,2022,309.0,winter,22.28,3.798878431417738
1612,2022-03-09 04:00:00.000000,new york,us,42.57,04:00:00,2.0,04:00:00.000000,2022-03-09,4,9,3,2022,309.0,winter,22.57,3.7851831913150793
1611,2022-03-09 03:00:00.000000,new york,us,42.28,03:00:00,1.98,03:00:00.000000,2022-03-09,3,9,3,2022,309.0,winter,22.28,3.798878431417738
1617,2022-03-09 09:00:00.000000,new york,us,39.07,09:00:00,2.82,09:00:00.000000,2022-03-09,9,9,3,2022,309.0,winter,19.07,3.950470571864416
1614,2022-03-09 06:00:00.000000,new york,us,41.54,06:00:00,1.98,06:00:00.000000,2022-03-09,6,9,3,2022,309.0,winter,21.54,3.833824906162455
1615,2022-03-09 07:00:00.000000,new york,us,38.23,07:00:00,2.08,07:00:00.000000,2022-03-09,7,9,3,2022,309.0,winter,18.229999999999997,3.990139543196257
1616,2022-03-09 08:00:00.000000,new york,us,38.95,08:00:00,3.81,08:00:00.000000,2022-03-09,8,9,3,2022,309.0,winter,18.950000000000003,3.9561375677689643
1613,2022-03-09 05:00:00.000000,new york,us,42.21,05:00:00,3.85,05:00:00.000000,2022-03-09,5,9,3,2022,309.0,winter,22.21,3.802184179028725
1645,2022-03-10 13:00:00.000000,new york,us,46.81,13:00:00,1.43,13:00:00.000000,2022-03-10,13,10,3,2022,310.0,winter,26.810000000000002,3.584949336021025
1646,2022-03-10 14:00:00.000000,new york,us,47.41,14:00:00,3.2,14:00:00.000000,2022-03-10,14,10,3,2022,310.0,winter,27.409999999999997,3.556614356498282
1648,2022-03-10 16:00:00.000000,new york,us,46.81,16:00:00,1.73,16:00:00.000000,2022-03-10,16,10,3,2022,310.0,winter,26.810000000000002,3.584949336021025
1649,2022-03-10 17:00:00.000000,new york,us,46.38,17:00:00,3.57,17:00:00.000000,2022-03-10,17,10,3,2022,310.0,winter,26.380000000000003,3.605256071345658
1647,2022-03-10 15:00:00.000000,new york,us,46.31,15:00:00,1.48,15:00:00.000000,2022-03-10,15,10,3,2022,310.0,winter,26.310000000000002,3.6085618189566446
1644,2022-03-10 12:00:00.000000,new york,us,43.52,12:00:00,1.42,12:00:00.000000,2022-03-10,12,10,3,2022,310.0,winter,23.520000000000003,3.7403194737374017
1652,2022-03-10 20:00:00.000000,new york,us,45.34,20:00:00,2.7,20:00:00.000000,2022-03-10,20,10,3,2022,310.0,winter,25.340000000000003,3.6543700358517466
1653,2022-03-10 21:00:00.000000,new york,us,44.42,21:00:00,2.86,21:00:00.000000,2022-03-10,21,10,3,2022,310.0,winter,24.42,3.6978170044532868
1654,2022-03-10 22:00:00.000000,new york,us,44.01,22:00:00,1.5,22:00:00.000000,2022-03-10,22,10,3,2022,310.0,winter,24.009999999999998,3.717179240460495
1655,2022-03-10 23:00:00.000000,new york,us,44.96,23:00:00,2.68,23:00:00.000000,2022-03-10,23,10,3,2022,310.0,winter,24.96,3.6723155228828177
1650,2022-03-10 18:00:00.000000,new york,us,46.22,18:00:00,2.0,18:00:00.000000,2022-03-10,18,10,3,2022,310.0,winter,26.22,3.6128120658850564
1651,2022-03-10 19:00:00.000000,new york,us,45.73,19:00:00,1.72,19:00:00.000000,2022-03-10,19,10,3,2022,310.0,winter,25.729999999999997,3.6359522991619637
1643,2022-03-10 11:00:00.000000,new york,us,40.64,11:00:00,1.71,11:00:00.000000,2022-03-10,11,10,3,2022,310.0,winter,20.64,3.8763273754465706
1641,2022-03-10 09:00:00.000000,new york,us,37.09,09:00:00,1.64,09:00:00.000000,2022-03-10,9,10,3,2022,310.0,winter,17.090000000000003,4.043976004289469
1640,2022-03-10 08:00:00.000000,new york,us,35.91,08:00:00,2.75,08:00:00.000000,2022-03-10,8,10,3,2022,310.0,winter,15.909999999999997,4.0997014640175315
1639,2022-03-10 07:00:00.000000,new york,us,37.6,07:00:00,3.1,07:00:00.000000,2022-03-10,7,10,3,2022,310.0,winter,17.6,4.019891271695137
1638,2022-03-10 06:00:00.000000,new york,us,36.03,06:00:00,2.18,06:00:00.000000,2022-03-10,6,10,3,2022,310.0,winter,16.03,4.094034468112983
1637,2022-03-10 05:00:00.000000,new york,us,36.99,05:00:00,2.85,05:00:00.000000,2022-03-10,5,10,3,2022,310.0,winter,16.990000000000002,4.048698500876593
1636,2022-03-10 04:00:00.000000,new york,us,38.61,04:00:00,3.91,04:00:00.000000,2022-03-10,4,10,3,2022,310.0,winter,18.61,3.972194056165186
1635,2022-03-10 03:00:00.000000,new york,us,38.3,03:00:00,2.28,03:00:00.000000,2022-03-10,3,10,3,2022,310.0,winter,18.299999999999997,3.98683379558527
1634,2022-03-10 02:00:00.000000,new york,us,35.92,02:00:00,4.0,02:00:00.000000,2022-03-10,2,10,3,2022,310.0,winter,15.920000000000002,4.099229214358819
1633,2022-03-10 01:00:00.000000,new york,us,36.34,01:00:00,2.1,01:00:00.000000,2022-03-10,1,10,3,2022,310.0,winter,16.340000000000003,4.079394728692899
1632,2022-03-10 00:00:00.000000,new york,us,36.99,00:00:00,2.0,00:00:00.000000,2022-03-10,0,10,3,2022,310.0,winter,16.990000000000002,4.048698500876593
1642,2022-03-10 10:00:00.000000,new york,us,39.97,10:00:00,2.89,10:00:00.000000,2022-03-10,10,10,3,2022,310.0,winter,19.97,3.907968102580301
1669,2022-03-11 13:00:00.000000,new york,us,49.33,13:00:00,1.62,13:00:00.000000,2022-03-11,13,11,3,2022,311.0,winter,29.33,3.465942422025503
1670,2022-03-11 14:00:00.000000,new york,us,53.04,14:00:00,3.02,14:00:00.000000,2022-03-11,14,11,3,2022,311.0,winter,33.04,3.290737798643206
1671,2022-03-11 15:00:00.000000,new york,us,52.05,15:00:00,1.71,15:00:00.000000,2022-03-11,15,11,3,2022,311.0,winter,32.05,3.337490514855733
1672,2022-03-11 16:00:00.000000,new york,us,51.24,16:00:00,1.86,16:00:00.000000,2022-03-11,16,11,3,2022,311.0,winter,31.240000000000002,3.375742737211436
1673,2022-03-11 17:00:00.000000,new york,us,48.74,17:00:00,3.42,17:00:00.000000,2022-03-11,17,11,3,2022,311.0,winter,28.740000000000002,3.493805151889534
1678,2022-03-11 22:00:00.000000,new york,us,47.89,22:00:00,1.66,22:00:00.000000,2022-03-11,22,11,3,2022,311.0,winter,27.89,3.533946372880087
1675,2022-03-11 19:00:00.000000,new york,us,45.91,19:00:00,2.2,19:00:00.000000,2022-03-11,19,11,3,2022,311.0,winter,25.909999999999997,3.6274518053051406
1676,2022-03-11 20:00:00.000000,new york,us,46.58,20:00:00,2.92,20:00:00.000000,2022-03-11,20,11,3,2022,311.0,winter,26.58,3.5958110781714105
1677,2022-03-11 21:00:00.000000,new york,us,47.52,21:00:00,3.07,21:00:00.000000,2022-03-11,21,11,3,2022,311.0,winter,27.520000000000003,3.5514196102524456
1668,2022-03-11 12:00:00.000000,new york,us,49.35,12:00:00,1.5,12:00:00.000000,2022-03-11,12,11,3,2022,311.0,winter,29.35,3.4649979227080783
1674,2022-03-11 18:00:00.000000,new york,us,47.71,18:00:00,2.53,18:00:00.000000,2022-03-11,18,11,3,2022,311.0,winter,27.71,3.5424468667369102
1679,2022-03-11 23:00:00.000000,new york,us,48.02,23:00:00,2.74,23:00:00.000000,2022-03-11,23,11,3,2022,311.0,winter,28.020000000000003,3.5278071273168257
1667,2022-03-11 11:00:00.000000,new york,us,48.2,11:00:00,3.21,11:00:00.000000,2022-03-11,11,11,3,2022,311.0,winter,28.200000000000003,3.519306633460003
1665,2022-03-11 09:00:00.000000,new york,us,45.3,09:00:00,1.65,09:00:00.000000,2022-03-11,9,11,3,2022,311.0,winter,25.299999999999997,3.6562590344865966
1656,2022-03-11 00:00:00.000000,new york,us,44.47,00:00:00,2.44,00:00:00.000000,2022-03-11,0,11,3,2022,311.0,winter,24.47,3.695455756159725
1657,2022-03-11 01:00:00.000000,new york,us,44.78,01:00:00,1.86,01:00:00.000000,2022-03-11,1,11,3,2022,311.0,winter,24.78,3.680816016739641
1658,2022-03-11 02:00:00.000000,new york,us,44.91,02:00:00,3.56,02:00:00.000000,2022-03-11,2,11,3,2022,311.0,winter,24.909999999999997,3.6746767711763795
1659,2022-03-11 03:00:00.000000,new york,us,44.83,03:00:00,2.38,03:00:00.000000,2022-03-11,3,11,3,2022,311.0,winter,24.83,3.6784547684460787
1666,2022-03-11 10:00:00.000000,new york,us,46.56,10:00:00,1.56,10:00:00.000000,2022-03-11,10,11,3,2022,311.0,winter,26.560000000000002,3.5967555774888353
1661,2022-03-11 05:00:00.000000,new york,us,43.95,05:00:00,4.48,05:00:00.000000,2022-03-11,5,11,3,2022,311.0,winter,23.950000000000003,3.720012738412769
1662,2022-03-11 06:00:00.000000,new york,us,41.67,06:00:00,2.14,06:00:00.000000,2022-03-11,6,11,3,2022,311.0,winter,21.67,3.8276856605991942
1663,2022-03-11 07:00:00.000000,new york,us,43.41,07:00:00,2.93,07:00:00.000000,2022-03-11,7,11,3,2022,311.0,winter,23.409999999999997,3.7455142199832387
1664,2022-03-11 08:00:00.000000,new york,us,44.47,08:00:00,2.36,08:00:00.000000,2022-03-11,8,11,3,2022,311.0,winter,24.47,3.695455756159725
1660,2022-03-11 04:00:00.000000,new york,us,44.37,04:00:00,2.48,04:00:00.000000,2022-03-11,4,11,3,2022,311.0,winter,24.369999999999997,3.700178252746849
1693,2022-03-12 13:00:00.000000,new york,us,31.41,13:00:00,3.77,13:00:00.000000,2022-03-12,13,12,3,2022,312.0,winter,11.41,4.312213810438108
1702,2022-03-12 22:00:00.000000,new york,us,25.99,22:00:00,3.75,22:00:00.000000,2022-03-12,22,12,3,2022,312.0,winter,5.989999999999998,4.568173125460223
1701,2022-03-12 21:00:00.000000,new york,us,27.5,21:00:00,5.31,21:00:00.000000,2022-03-12,21,12,3,2022,312.0,winter,7.5,4.496863426994652
1700,2022-03-12 20:00:00.000000,new york,us,27.27,20:00:00,3.82,20:00:00.000000,2022-03-12,20,12,3,2022,312.0,winter,7.27,4.507725169145037
1699,2022-03-12 19:00:00.000000,new york,us,27.63,19:00:00,3.9,19:00:00.000000,2022-03-12,19,12,3,2022,312.0,winter,7.629999999999999,4.490724181431391
1698,2022-03-12 18:00:00.000000,new york,us,27.01,18:00:00,4.6,18:00:00.000000,2022-03-12,18,12,3,2022,312.0,winter,7.010000000000002,4.520003660271559
1697,2022-03-12 17:00:00.000000,new york,us,27.09,17:00:00,3.5,17:00:00.000000,2022-03-12,17,12,3,2022,312.0,winter,7.09,4.51622566300186
1696,2022-03-12 16:00:00.000000,new york,us,30.27,16:00:00,4.7,16:00:00.000000,2022-03-12,16,12,3,2022,312.0,winter,10.27,4.36605027153132
1695,2022-03-12 15:00:00.000000,new york,us,33.85,15:00:00,2.12,15:00:00.000000,2022-03-12,15,12,3,2022,312.0,winter,13.850000000000001,4.196984893712283
1694,2022-03-12 14:00:00.000000,new york,us,32.07,14:00:00,1.9,14:00:00.000000,2022-03-12,14,12,3,2022,312.0,winter,12.07,4.28104533296309
1692,2022-03-12 12:00:00.000000,new york,us,32.79,12:00:00,1.71,12:00:00.000000,2022-03-12,12,12,3,2022,312.0,winter,12.79,4.247043357535797
1703,2022-03-12 23:00:00.000000,new york,us,25.23,23:00:00,5.39,23:00:00.000000,2022-03-12,23,12,3,2022,312.0,winter,5.23,4.604064099522365
1690,2022-03-12 10:00:00.000000,new york,us,37.08,10:00:00,3.21,10:00:00.000000,2022-03-12,10,12,3,2022,312.0,winter,17.08,4.044448253948182
1680,2022-03-12 00:00:00.000000,new york,us,46.94,00:00:00,1.75,00:00:00.000000,2022-03-12,0,12,3,2022,312.0,winter,26.939999999999998,3.5788100904577647
1681,2022-03-12 01:00:00.000000,new york,us,46.89,01:00:00,1.55,01:00:00.000000,2022-03-12,1,12,3,2022,312.0,winter,26.89,3.581171338751326
1682,2022-03-12 02:00:00.000000,new york,us,46.99,02:00:00,1.49,02:00:00.000000,2022-03-12,2,12,3,2022,312.0,winter,26.990000000000002,3.5764488421642024
1683,2022-03-12 03:00:00.000000,new york,us,48.38,03:00:00,3.44,03:00:00.000000,2022-03-12,3,12,3,2022,312.0,winter,28.380000000000003,3.51080613960318
1684,2022-03-12 04:00:00.000000,new york,us,48.02,04:00:00,1.52,04:00:00.000000,2022-03-12,4,12,3,2022,312.0,winter,28.020000000000003,3.5278071273168257
1691,2022-03-12 11:00:00.000000,new york,us,34.16,11:00:00,1.55,11:00:00.000000,2022-03-12,11,12,3,2022,312.0,winter,14.159999999999997,4.1823451542922
1686,2022-03-12 06:00:00.000000,new york,us,48.56,06:00:00,3.44,06:00:00.000000,2022-03-12,6,12,3,2022,312.0,winter,28.560000000000002,3.5023056457463566
1687,2022-03-12 07:00:00.000000,new york,us,49.33,07:00:00,2.52,07:00:00.000000,2022-03-12,7,12,3,2022,312.0,winter,29.33,3.465942422025503
1688,2022-03-12 08:00:00.000000,new york,us,46.47,08:00:00,2.12,08:00:00.000000,2022-03-12,8,12,3,2022,312.0,winter,26.47,3.6010058244172467
1689,2022-03-12 09:00:00.000000,new york,us,45.55,09:00:00,1.7,09:00:00.000000,2022-03-12,9,12,3,2022,312.0,winter,25.549999999999997,3.644452793018787
1685,2022-03-12 05:00:00.000000,new york,us,48.51,05:00:00,2.13,05:00:00.000000,2022-03-12,5,12,3,2022,312.0,winter,28.509999999999998,3.504666894039919
1716,2022-03-13 13:00:00.000000,new york,us,29.66,13:00:00,4.31,13:00:00.000000,2022-03-13,13,13,3,2022,313.0,winter,9.66,4.394857500712775
1725,2022-03-13 22:00:00.000000,new york,us,33.26,22:00:00,3.76,22:00:00.000000,2022-03-13,22,13,3,2022,313.0,winter,13.259999999999998,4.224847623576315
1724,2022-03-13 21:00:00.000000,new york,us,33.98,21:00:00,2.6,21:00:00.000000,2022-03-13,21,13,3,2022,313.0,winter,13.979999999999997,4.190845648149023
1723,2022-03-13 20:00:00.000000,new york,us,31.46,20:00:00,3.5,20:00:00.000000,2022-03-13,20,13,3,2022,313.0,winter,11.46,4.309852562144545
1722,2022-03-13 19:00:00.000000,new york,us,29.05,19:00:00,3.93,19:00:00.000000,2022-03-13,19,13,3,2022,313.0,winter,9.05,4.423664729894232
1721,2022-03-13 18:00:00.000000,new york,us,31.6,18:00:00,2.93,18:00:00.000000,2022-03-13,18,13,3,2022,313.0,winter,11.600000000000001,4.303241066922572
1720,2022-03-13 17:00:00.000000,new york,us,33.62,17:00:00,2.01,17:00:00.000000,2022-03-13,17,13,3,2022,313.0,winter,13.619999999999997,4.207846635862669
1719,2022-03-13 16:00:00.000000,new york,us,33.62,16:00:00,3.96,16:00:00.000000,2022-03-13,16,13,3,2022,313.0,winter,13.619999999999997,4.207846635862669
1718,2022-03-13 15:00:00.000000,new york,us,34.52,15:00:00,1.9,15:00:00.000000,2022-03-13,15,13,3,2022,313.0,winter,14.520000000000003,4.165344166578554
1717,2022-03-13 14:00:00.000000,new york,us,31.87,14:00:00,1.98,14:00:00.000000,2022-03-13,14,13,3,2022,313.0,winter,11.870000000000001,4.290490326137337
1726,2022-03-13 23:00:00.000000,new york,us,35.8,23:00:00,2.03,23:00:00.000000,2022-03-13,23,13,3,2022,313.0,winter,15.799999999999997,4.104896210263368
1715,2022-03-13 12:00:00.000000,new york,us,28.99,12:00:00,2.94,12:00:00.000000,2022-03-13,12,13,3,2022,313.0,winter,8.989999999999998,4.426498227846506
1713,2022-03-13 10:00:00.000000,new york,us,27.32,10:00:00,4.11,10:00:00.000000,2022-03-13,10,13,3,2022,313.0,winter,7.32,4.505363920851475
1712,2022-03-13 09:00:00.000000,new york,us,24.62,09:00:00,3.22,09:00:00.000000,2022-03-13,9,13,3,2022,313.0,winter,4.620000000000001,4.63287132870382
1711,2022-03-13 08:00:00.000000,new york,us,24.21,08:00:00,5.09,08:00:00.000000,2022-03-13,8,13,3,2022,313.0,winter,4.210000000000001,4.652233564711029
1710,2022-03-13 07:00:00.000000,new york,us,23.54,07:00:00,3.28,07:00:00.000000,2022-03-13,7,13,3,2022,313.0,winter,3.539999999999999,4.6838742918447585
1709,2022-03-13 06:00:00.000000,new york,us,23.54,06:00:00,3.62,06:00:00.000000,2022-03-13,6,13,3,2022,313.0,winter,3.539999999999999,4.6838742918447585
1708,2022-03-13 05:00:00.000000,new york,us,25.0,05:00:00,5.32,05:00:00.000000,2022-03-13,5,13,3,2022,313.0,winter,5.0,4.61492584167275
1707,2022-03-13 04:00:00.000000,new york,us,23.47,04:00:00,3.88,04:00:00.000000,2022-03-13,4,13,3,2022,313.0,winter,3.469999999999999,4.687180039455746
1706,2022-03-13 03:00:00.000000,new york,us,23.54,03:00:00,5.62,03:00:00.000000,2022-03-13,3,13,3,2022,313.0,winter,3.539999999999999,4.6838742918447585
1705,2022-03-13 01:00:00.000000,new york,us,23.65,01:00:00,3.61,01:00:00.000000,2022-03-13,1,13,3,2022,313.0,winter,3.6499999999999986,4.678679545598922
1704,2022-03-13 00:00:00.000000,new york,us,24.01,00:00:00,3.83,00:00:00.000000,2022-03-13,0,13,3,2022,313.0,winter,4.010000000000002,4.661678557885276
1714,2022-03-13 11:00:00.000000,new york,us,27.39,11:00:00,2.83,11:00:00.000000,2022-03-13,11,13,3,2022,313.0,winter,7.390000000000001,4.5020581732404885
1741,2022-03-14 14:00:00.000000,new york,us,52.45,14:00:00,2.12,14:00:00.000000,2022-03-14,14,14,3,2022,314.0,winter,32.45,3.318600528507237
1742,2022-03-14 15:00:00.000000,new york,us,55.51,15:00:00,3.55,15:00:00.000000,2022-03-14,15,14,3,2022,314.0,winter,35.51,3.1740921329412455
1743,2022-03-14 16:00:00.000000,new york,us,54.21,16:00:00,2.08,16:00:00.000000,2022-03-14,16,14,3,2022,314.0,winter,34.21,3.235484588573856
1744,2022-03-14 17:00:00.000000,new york,us,56.12,17:00:00,1.94,17:00:00.000000,2022-03-14,17,14,3,2022,314.0,winter,36.12,3.14528490375979
1745,2022-03-14 18:00:00.000000,new york,us,53.94,18:00:00,2.26,18:00:00.000000,2022-03-14,18,14,3,2022,314.0,winter,33.94,3.248235329359091
1750,2022-03-14 23:00:00.000000,new york,us,50.23,23:00:00,1.51,23:00:00.000000,2022-03-14,23,14,3,2022,314.0,winter,30.229999999999997,3.423439952741388
1747,2022-03-14 20:00:00.000000,new york,us,55.09,20:00:00,1.97,20:00:00.000000,2022-03-14,20,14,3,2022,314.0,winter,35.09,3.1939266186071658
1748,2022-03-14 21:00:00.000000,new york,us,51.85,21:00:00,2.21,21:00:00.000000,2022-03-14,21,14,3,2022,314.0,winter,31.85,3.34693550802998
1749,2022-03-14 22:00:00.000000,new york,us,51.1,22:00:00,2.67,22:00:00.000000,2022-03-14,22,14,3,2022,314.0,winter,31.1,3.3823542324334097
1740,2022-03-14 13:00:00.000000,new york,us,49.69,13:00:00,2.32,13:00:00.000000,2022-03-14,13,14,3,2022,314.0,winter,29.689999999999998,3.448941434311857
1746,2022-03-14 19:00:00.000000,new york,us,53.35,19:00:00,3.34,19:00:00.000000,2022-03-14,19,14,3,2022,314.0,winter,33.35,3.2760980592231217
1739,2022-03-14 12:00:00.000000,new york,us,47.59,12:00:00,3.34,12:00:00.000000,2022-03-14,12,14,3,2022,314.0,winter,27.590000000000003,3.5481138626414586
